# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/qrng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
205,104580,4439031506494153421,187.00,500,0,184.19,500.0,0.0,144
206,107856,17206735167347108618,183.36,500,0,184.45,500.0,0.0,144
207,108000,13453077023078328898,165.24,500,0,184.32,500.0,0.0,144
208,108000,301641859563699251,213.39,500,0,184.59,500.0,0.0,144
209,108000,12655888713526143854,175.51,500,0,184.48,500.0,0.0,144
210,108000,9231693444609347206,180.51,500,0,184.58,500.0,0.0,144
211,108000,16548616157381596168,187.00,500,0,184.49,500.0,0.0,144
212,108000,9288755463338780292,182.44,500,0,184.57,500.0,0.0,144
213,108000,10044960970903465745,190.45,500,0,184.78,500.0,0.0,144
214,108000,797241283643617672,177.29,500,0,184.82,500.0,0.0,144
215,108000,1282709819021874862,185.55,500,0,184.87,500.0,0.0,144
216,108000,14920185945280404569,184.26,500,0,184.89,500.0,0.0,144
217,110580,5786622452813006661,179.65,500,0,185.11,500.0,0.0,144
218,113856,3338878141244643539,187.00,500,0,185.42,500.0,0.0,144
219,114000,11715111405647041163,181.25,500,0,185.40,500.0,0.0,144
220,114000,6032281748108558065,174.54,500,0,185.69,500.0,0.0,144
221,114000,3680395537014741509,188.00,500,0,185.75,500.0,0.0,144
222,114000,5254126035865485252,198.27,500,0,185.79,500.0,0.0,144
223,114000,5940738065481368527,172.57,500,0,185.60,500.0,0.0,144
224,114000,672863678865569649,200.46,500,0,185.86,500.0,0.0,144
225,114000,9784144169308608019,164.49,500,0,185.70,500.0,0.0,144
226,114000,2196893435714833879,220.62,500,0,186.29,500.0,0.0,144
227,114000,13588127778957388690,216.21,500,0,186.79,500.0,0.0,144
228,114000,475214828863476377,185.55,500,0,186.86,500.0,0.0,144
229,116580,9913918250336203527,172.65,500,0,186.84,500.0,0.0,144
230,119856,4930112765541771090,194.45,500,0,186.88,500.0,0.0,144
231,120000,5258357698462635485,203.29,500,0,187.08,500.0,0.0,144
232,120000,4275335505051837203,198.27,500,0,187.02,500.0,0.0,144
233,120000,15057195932648802296,170.46,500,0,187.17,500.0,0.0,144
234,120000,4524582333304887816,180.33,500,0,187.31,500.0,0.0,144
235,120000,8744129997812135428,176.13,500,0,187.52,500.0,0.0,144
236,120000,822269216536678471,204.66,500,0,187.80,500.0,0.0,144
237,120000,5181608545462957158,201.46,500,0,187.93,500.0,0.0,144
238,120000,13650814729888377689,181.85,500,0,187.94,500.0,0.0,144
