# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/prng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
204,102000,3332503742376185548,217.31,500,0,176.78,500.0,0.0,149
205,108000,17591319569519647445,187.00,500,0,176.93,500.0,0.0,150
206,108000,10552593266273712147,118.72,500,0,176.67,500.0,0.0,150
207,108000,5779138346327290062,180.33,500,0,177.16,500.0,0.0,150
208,108000,18414115309215937601,191.96,500,0,177.39,500.0,0.0,150
209,108000,11602112522636337744,177.47,500,0,177.72,500.0,0.0,150
210,108000,12339132143176000527,202.57,500,0,178.47,500.0,0.0,150
211,108000,213708382150317922,177.39,500,0,178.38,500.0,0.0,150
212,108000,14829927916230554584,206.15,500,0,178.67,500.0,0.0,150
213,108000,14548106134457597795,203.35,500,0,179.25,500.0,0.0,150
214,108000,2846928131416613503,204.86,500,0,179.68,500.0,0.0,150
215,108000,465757753863619753,184.81,500,0,179.83,500.0,0.0,150
216,108000,7817989525139000696,181.17,500,0,179.77,500.0,0.0,150
217,114000,5114576105952949804,177.85,500,0,179.85,500.0,0.0,151
218,114000,9484487052667551156,213.46,500,0,180.36,500.0,0.0,151
219,114000,12236126824530621385,193.97,500,0,180.68,500.0,0.0,151
220,114000,855184622356068571,191.82,500,0,180.91,500.0,0.0,151
221,114000,15834972196773435646,186.15,500,0,181.29,500.0,0.0,151
222,114000,12408935994070282962,174.50,500,0,181.76,500.0,0.0,151
223,114000,11981284399029439191,178.40,500,0,181.69,500.0,0.0,151
224,114000,3207301218311601108,165.34,500,0,181.76,500.0,0.0,151
225,114000,7965682761333498567,216.65,500,0,181.97,500.0,0.0,151
226,114000,13630246432225533946,187.00,500,0,182.09,500.0,0.0,151
227,114000,8124476620977914609,187.56,500,0,182.50,500.0,0.0,151
228,114000,17151581682957684717,208.22,500,0,182.83,500.0,0.0,151
229,120000,15489887244792292629,231.92,500,0,183.34,500.0,0.0,152
230,120000,1282154305957738864,187.00,500,0,183.34,500.0,0.0,152
231,120000,12864811954472004187,168.27,500,0,183.28,500.0,0.0,152
232,120000,13048294551188987203,173.17,500,0,183.30,500.0,0.0,152
233,120000,17077070056391960068,200.46,500,0,183.38,500.0,0.0,152
234,120000,14587187658110522263,180.51,500,0,183.69,500.0,0.0,152
235,120000,11033758505807755380,185.55,500,0,183.74,500.0,0.0,152
236,120000,10027974101905967125,213.46,500,0,183.92,500.0,0.0,152
237,120000,13682009770390657341,198.35,500,0,184.08,500.0,0.0,152
238,120000,15313979806885385665,199.66,500,0,184.37,500.0,0.0,152
239,120000,6513211260447073981,170.46,500,0,184.53,500.0,0.0,152
240,120000,16679140763471176525,178.92,500,0,184.71,500.0,0.0,152
241,126000,8263284863775713186,180.51,500,0,184.57,500.0,0.0,153
242,126000,12213021893741313679,206.31,500,0,184.81,500.0,0.0,153
243,126000,11837311832849461841,194.15,500,0,184.68,500.0,0.0,153
244,126000,782797373716506053,170.32,500,0,184.62,500.0,0.0,153
245,126000,4608807299216813642,174.62,500,0,184.54,500.0,0.0,153
246,126000,7064522463759185187,182.70,500,0,184.28,500.0,0.0,153
247,126000,5758638161781062089,191.82,500,0,184.41,500.0,0.0,153
248,126000,712942329043169505,185.55,500,0,184.57,500.0,0.0,153
