# Seed CSV: C:\Users\Aurick\Documents\COLLEGE\code\CS-Thesis-Model-Training\seeds\prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
188,96000,15569156720587463771,-69.65,500,0,-77.81,500.0,0.0,144
189,96000,17029012220414423703,-71.02,500,0,-77.83,500.0,0.0,144
190,96000,5088815643279426220,-102.22,500,0,-78.00,500.0,0.0,144
191,96000,10303707910544264367,-65.98,500,0,-77.78,500.0,0.0,144
192,96000,17938581618549075914,-89.57,500,0,-77.68,500.0,0.0,144
193,102000,5958682710742231644,-79.50,500,0,-77.60,500.0,0.0,144
194,102000,13152133416350454799,-87.08,500,0,-77.08,500.0,0.0,144
195,102000,5956481133054387399,-21.30,500,0,-76.65,500.0,0.0,144
196,102000,5420683628343198450,-104.64,500,0,-76.95,500.0,0.0,144
197,102000,15922419184530991241,-83.31,500,0,-76.99,500.0,0.0,144
198,102000,18020233497698300673,-62.76,500,0,-76.90,500.0,0.0,144
199,102000,17338635869069036976,-98.96,500,0,-76.71,500.0,0.0,144
200,102000,1792464209987715186,-74.89,500,0,-76.47,500.0,0.0,144
201,102000,13280943330434515189,-91.77,500,0,-76.38,500.0,0.0,144
202,102000,13831009015536520439,-68.67,500,0,-76.33,500.0,0.0,144
203,102000,3332503742376185548,-48.19,500,0,-76.30,500.0,0.0,144
204,102000,11580923707428295608,-61.81,500,0,-76.62,500.0,0.0,144
205,107736,3798088039377853321,236.91,478,1,-73.55,499.8,1.0,144
206,108000,10552593266273712147,-88.14,500,0,-73.56,499.8,1.0,144
207,108000,5779138346327290062,-28.79,500,0,-72.75,499.8,1.0,144
208,108000,18414115309215937601,-123.50,500,0,-72.87,499.8,1.0,144
209,108000,11602112522636337744,-82.72,500,0,-72.97,499.8,1.0,144
210,108000,12339132143176000527,-111.31,500,0,-73.30,499.8,1.0,144
211,108000,213708382150317922,-106.47,500,0,-74.05,499.8,1.0,144
212,108000,14829927916230554584,-97.12,500,0,-74.25,499.8,1.0,144
213,108000,14548106134457597795,-94.29,500,0,-74.92,499.8,1.0,144
214,108000,2846928131416613503,-54.72,500,0,-74.61,499.8,1.0,144
215,108000,465757753863619753,-32.66,500,0,-74.56,499.8,1.0,144
216,108000,7817989525139000696,-82.95,500,0,-74.58,499.8,1.0,144
217,113736,5203642081824491887,-64.40,500,0,-74.58,499.8,1.0,144
218,114000,9484487052667551156,-68.45,500,0,-74.92,499.8,1.0,144
219,114000,12236126824530621385,-78.08,500,0,-74.85,499.8,1.0,144
220,114000,855184622356068571,-95.08,500,0,-74.97,499.8,1.0,144
221,114000,15834972196773435646,-96.36,500,0,-74.89,499.8,1.0,144
222,114000,12408935994070282962,-50.28,500,0,-75.09,499.8,1.0,144
223,114000,11981284399029439191,-73.79,500,0,-74.92,499.8,1.0,144
224,114000,3207301218311601108,-109.76,500,0,-74.73,499.8,1.0,144
225,114000,7965682761333498567,-75.88,500,0,-74.75,499.8,1.0,144
226,114000,13630246432225533946,-77.11,500,0,-74.83,499.8,1.0,144
227,114000,8124476620977914609,-59.91,500,0,-74.19,499.8,1.0,144
228,114000,17151581682957684717,-81.65,500,0,-74.28,499.8,1.0,144
229,119736,15609030911540769314,-103.47,500,0,-74.41,499.8,1.0,144
230,120000,1282154305957738864,-50.97,500,0,-73.69,499.8,1.0,144
231,120000,12864811954472004187,-103.66,500,0,-73.88,499.8,1.0,144
232,120000,13048294551188987203,-57.44,500,0,-73.73,499.8,1.0,144
233,120000,17077070056391960068,-57.79,500,0,-73.24,499.8,1.0,144
234,120000,14587187658110522263,-69.50,500,0,-72.96,499.8,1.0,144
235,120000,11033758505807755380,-87.59,500,0,-73.20,499.8,1.0,144
236,120000,10027974101905967125,-65.47,500,0,-72.88,499.8,1.0,144
237,120000,13682009770390657341,-34.94,500,0,-72.49,499.8,1.0,144
238,120000,15313979806885385665,-95.90,500,0,-72.54,499.8,1.0,144
239,120000,6513211260447073981,-77.25,500,0,-72.92,499.8,1.0,144
240,120000,16679140763471176525,-65.07,500,0,-72.65,499.8,1.0,144
241,125736,3599934932040823406,-88.89,500,0,-72.63,499.8,1.0,144
242,126000,12213021893741313679,-79.70,500,0,-72.41,499.8,1.0,144
243,126000,11837311832849461841,-105.28,500,0,-72.94,499.8,1.0,144
244,126000,782797373716506053,-80.05,500,0,-73.16,499.8,1.0,144
245,126000,4608807299216813642,-101.99,500,0,-73.13,499.8,1.0,144
246,126000,7064522463759185187,-65.02,500,0,-73.18,499.8,1.0,144
247,126000,5758638161781062089,-81.14,500,0,-73.20,499.8,1.0,144
248,126000,712942329043169505,-32.18,500,0,-72.42,499.8,1.0,144
249,126000,2576126327835236319,-75.75,500,0,-72.43,499.8,1.0,144
250,126000,5509031414646806880,-42.21,500,0,-72.50,499.8,1.0,144
251,126000,16008602730533986715,-94.71,500,0,-72.50,499.8,1.0,144
252,126000,7579020158697526728,-102.02,500,0,-72.69,499.8,1.0,144
253,131736,6556398741343982540,-71.80,500,0,-72.94,499.8,1.0,144
254,132000,2614885943062049209,-68.01,500,0,-73.05,499.8,1.0,144
255,132000,16652202415099116449,-80.64,500,0,-73.58,499.8,1.0,144
256,132000,484746555860799563,-51.83,500,0,-73.17,499.8,1.0,144
257,132000,5358669490539477174,-112.30,500,0,-73.38,499.8,1.0,144
258,132000,13603683912950228237,-59.98,500,0,-73.33,499.8,1.0,144
259,132000,17754636440003173832,-80.19,500,0,-73.16,499.8,1.0,144
260,132000,15597545835739069363,-71.88,500,0,-73.01,499.8,1.0,144
261,132000,14446922329932930499,-72.92,500,0,-72.86,499.8,1.0,144
262,132000,15286495790288296836,-47.63,500,0,-72.39,499.8,1.0,144
263,132000,1822406028880233841,-87.51,500,0,-72.63,499.8,1.0,144
264,132000,2068324999780398490,-107.74,500,0,-73.31,499.8,1.0,144
265,137736,11506781255942393700,-35.81,500,0,-72.58,499.8,1.0,144
266,138000,6007962926376958784,-60.29,500,0,-72.83,499.8,1.0,144
267,138000,11772033390765120368,-95.31,500,0,-72.65,499.8,1.0,144
268,138000,11386224682222168824,-18.28,500,0,-71.89,499.8,1.0,144
269,138000,1673405974479577669,-125.70,500,0,-72.45,499.8,1.0,144
270,138000,3086105054130143535,-9.01,500,0,-71.78,499.8,1.0,144
271,138000,2431630388173978107,-62.75,500,0,-71.79,499.8,1.0,144
272,138000,3062227234649023154,-57.94,500,0,-71.51,499.8,1.0,144
273,138000,5508625069366463439,-68.44,500,0,-71.50,499.8,1.0,144
274,138000,13343558022438364849,-97.55,500,0,-71.59,499.8,1.0,144
275,138000,2667181007669166969,-14.79,500,0,-71.06,499.8,1.0,144
276,138000,5704457579094725897,-62.78,500,0,-70.68,499.8,1.0,144
277,143736,7792615375401478573,-57.50,500,0,-70.22,499.8,1.0,144
278,144000,14667186405778776284,-68.33,500,0,-70.16,499.8,1.0,144
279,144000,11785449503610959281,-81.88,500,0,-70.25,499.8,1.0,144
280,144000,13200508905706887070,-37.62,500,0,-70.05,499.8,1.0,144
281,144000,10554285898027426619,-46.44,500,0,-70.03,499.8,1.0,144
282,144000,703561689681588077,-56.01,500,0,-69.69,499.8,1.0,144
283,144000,4389264617890311094,-48.60,500,0,-69.57,499.8,1.0,144
284,144000,1817520515872623330,-58.52,500,0,-69.54,499.8,1.0,144
285,144000,8711977674202065377,-54.02,500,0,-69.56,499.8,1.0,144
286,144000,8755589707850732707,-36.51,500,0,-69.50,499.8,1.0,144
287,144000,4075634707342892760,-92.83,500,0,-69.55,499.8,1.0,144
288,144000,7677270297744983237,-53.29,500,0,-69.39,499.8,1.0,144
289,149736,1925203196787626386,-83.46,500,0,-69.51,499.8,1.0,144
290,150000,971695362467996196,-50.39,500,0,-68.99,499.8,1.0,144
291,150000,4722055102353018575,-75.47,500,0,-69.09,499.8,1.0,144
292,150000,9416705256328773456,-90.43,500,0,-69.10,499.8,1.0,144
293,150000,18209816042987392921,-76.51,500,0,-69.07,499.8,1.0,144
294,150000,12249684362543296198,-83.15,500,0,-69.03,499.8,1.0,144
295,150000,18439256158492860165,-66.88,500,0,-69.48,499.8,1.0,144
296,150000,3434422392642176074,-82.81,500,0,-69.26,499.8,1.0,144
297,150000,5935988960942181436,-59.27,500,0,-69.02,499.8,1.0,144
298,150000,13288998900360654768,-9.83,500,0,-68.49,499.8,1.0,144
299,150000,6485551435170465117,-57.73,500,0,-68.08,499.8,1.0,144
300,150000,7222146671798848202,-64.65,500,0,-67.98,499.8,1.0,144
301,155736,14776073749056768426,-105.13,500,0,-68.11,499.8,1.0,144
302,156000,12791249090344812902,-69.12,500,0,-68.12,499.8,1.0,144
303,156000,16271330311358250483,-30.63,500,0,-67.94,499.8,1.0,144
304,156000,16216597592657657882,-61.20,500,0,-67.94,499.8,1.0,144
305,156000,15166214502129994831,-29.05,500,0,-70.60,500.0,0.0,144
306,156000,3950739390256855190,-78.21,500,0,-70.50,500.0,0.0,144
307,156000,15572436679927626994,-41.95,500,0,-70.63,500.0,0.0,144
308,156000,12100722552882805080,-87.51,500,0,-70.27,500.0,0.0,144
309,156000,5422312673772011359,-56.26,500,0,-70.00,500.0,0.0,144
310,156000,15003482508471731330,-88.62,500,0,-69.78,500.0,0.0,144
311,156000,13234536202907338590,-44.15,500,0,-69.15,500.0,0.0,144
312,156000,18177451362958227695,-47.27,500,0,-68.66,500.0,0.0,144
313,161736,4008522060595671513,-76.75,500,0,-68.48,500.0,0.0,144
314,162000,15876696128150197177,-85.12,500,0,-68.78,500.0,0.0,144
315,162000,16643051670238393758,-63.67,500,0,-69.09,500.0,0.0,144
316,162000,13750942603707172542,-43.91,500,0,-68.70,500.0,0.0,144
317,162000,8323620824426157167,-47.19,500,0,-68.53,500.0,0.0,144
318,162000,12974784844508741856,-83.83,500,0,-68.69,500.0,0.0,144
319,162000,3946675017130034155,-52.28,500,0,-68.43,500.0,0.0,144
320,162000,10235953528359856589,-59.51,500,0,-68.07,500.0,0.0,144
321,162000,13148765069588439864,-53.21,500,0,-67.64,500.0,0.0,144
322,162000,7831641672757584953,-113.97,500,0,-68.28,500.0,0.0,144
323,162000,7530588993633936101,-72.89,500,0,-68.27,500.0,0.0,144
324,162000,8586445825670029330,-62.38,500,0,-67.79,500.0,0.0,144
325,167736,17938581618549075914,-60.32,500,0,-67.64,500.0,0.0,144
326,168000,16758003372029569070,-68.90,500,0,-67.56,500.0,0.0,144
327,168000,7123441938980902944,-71.68,500,0,-67.67,500.0,0.0,144
328,168000,1123201832056615056,-63.26,500,0,-67.49,500.0,0.0,144
