# Seed CSV: prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
210,108000,5779138346327290062,6.82,500,0,17.58,496.3,3.0,150
211,108000,11602112522636337744,39.65,500,0,18.32,496.3,3.0,150
212,108000,12339132143176000527,30.28,500,0,18.34,496.3,3.0,150
213,108000,213708382150317922,48.57,500,0,19.11,496.3,3.0,150
214,108000,14829927916230554584,44.14,500,0,20.05,496.3,3.0,150
215,108000,14548106134457597795,37.51,500,0,20.92,496.3,3.0,150
216,108000,2846928131416613503,39.60,500,0,21.57,496.3,3.0,150
217,111756,8124476620977914609,2.52,500,0,22.12,496.3,3.0,150
218,112380,855184622356068571,95.19,500,0,23.65,496.3,3.0,150
219,112440,17151581682957684717,42.34,500,0,24.09,496.3,3.0,150
220,113376,5114576105952949804,124.32,500,0,25.61,496.3,3.0,151
221,114000,9484487052667551156,126.46,500,0,27.36,496.3,3.0,151
222,114000,12236126824530621385,7.05,500,0,27.06,496.3,3.0,151
223,114000,15834972196773435646,99.89,500,0,28.75,496.3,3.0,151
224,114000,12408935994070282962,-17.17,500,0,28.45,496.3,3.0,151
225,114000,11981284399029439191,49.72,500,0,28.82,496.3,3.0,151
226,114000,3207301218311601108,-4.71,500,0,28.54,496.3,3.0,151
227,114000,7965682761333498567,125.02,500,0,29.89,496.3,3.0,151
228,114000,13630246432225533946,155.55,500,0,31.70,496.3,3.0,151
229,117612,6513211260447073981,311.67,488,1,34.91,496.1,4.0,151
230,118380,13048294551188987203,37.31,500,0,35.13,496.1,4.0,151
231,118440,16679140763471176525,10.89,500,0,35.36,496.1,4.0,151
232,119376,15489887244792292629,146.81,500,0,37.39,496.1,4.0,152
233,120000,1282154305957738864,121.62,500,0,38.87,496.1,4.0,152
234,120000,12864811954472004187,-25.14,500,0,39.16,496.1,4.0,152
235,120000,17077070056391960068,149.59,500,0,41.70,496.1,4.0,152
236,120000,14587187658110522263,67.57,500,0,42.91,496.1,4.0,152
237,120000,11033758505807755380,110.79,500,0,44.31,496.1,4.0,152
238,120000,10027974101905967125,79.07,500,0,45.07,496.1,4.0,152
239,120000,13682009770390657341,69.75,500,0,46.32,496.1,4.0,152
240,120000,15313979806885385665,173.89,500,0,48.81,496.1,4.0,152
241,123612,16008602730533986715,29.03,500,0,49.20,496.1,4.0,152
242,124380,782797373716506053,-13.12,500,0,49.57,496.1,4.0,152
243,124440,7579020158697526728,61.19,500,0,50.69,496.1,4.0,152
244,125376,8263284863775713186,116.91,500,0,51.87,496.1,4.0,153
245,126000,12213021893741313679,73.66,500,0,49.34,498.0,3.0,153
246,126000,11837311832849461841,65.09,500,0,50.17,498.0,3.0,153
247,126000,4608807299216813642,66.85,500,0,50.00,498.0,3.0,153
248,126000,7064522463759185187,86.16,500,0,50.54,498.0,3.0,153
249,126000,5758638161781062089,145.04,500,0,51.91,498.0,3.0,153
250,126000,712942329043169505,44.16,500,0,52.60,498.0,3.0,153
251,126000,2576126327835236319,-26.60,500,0,52.12,498.0,3.0,153
252,126000,5509031414646806880,8.40,500,0,52.27,498.0,3.0,153
253,128544,484746555860799563,393.39,347,1,56.30,496.5,4.0,153
254,129612,1822406028880233841,66.19,500,0,57.67,496.5,4.0,153
255,130440,2068324999780398490,24.60,500,0,58.28,496.5,4.0,153
256,131376,8901485159075748391,89.14,500,0,59.53,496.5,4.0,154
257,132000,2614885943062049209,0.93,500,0,58.53,496.5,4.0,154
258,132000,16652202415099116449,124.29,500,0,59.92,496.5,4.0,154
259,132000,5358669490539477174,72.50,500,0,59.51,496.5,4.0,154
260,132000,13603683912950228237,147.08,500,0,61.22,496.5,4.0,154
261,132000,17754636440003173832,-0.71,500,0,60.26,496.5,4.0,154
262,132000,15597545835739069363,85.62,500,0,60.95,496.5,4.0,154
263,132000,14446922329932930499,70.39,500,0,62.10,496.5,4.0,154
264,132000,15286495790288296836,16.70,500,0,61.91,496.5,4.0,154
265,134544,11386224682222168824,163.27,500,0,63.09,496.5,4.0,154
266,135612,2667181007669166969,33.98,500,0,63.42,496.5,4.0,154
267,136440,5704457579094725897,37.52,500,0,63.61,496.5,4.0,154
268,137376,706947443560836759,176.21,500,0,65.85,496.5,4.0,155
269,138000,6007962926376958784,132.61,500,0,66.93,496.5,4.0,155
270,138000,11772033390765120368,102.54,500,0,67.70,496.5,4.0,155
271,138000,1673405974479577669,82.88,500,0,65.07,497.0,3.0,155
272,138000,3086105054130143535,166.01,500,0,66.41,497.0,3.0,155
273,138000,2431630388173978107,143.06,500,0,67.52,497.0,3.0,155
274,138000,3062227234649023154,102.31,500,0,67.89,497.0,3.0,155
275,138000,5508625069366463439,122.14,500,0,68.76,497.0,3.0,155
276,138000,13343558022438364849,-14.85,500,0,67.82,497.0,3.0,155
277,139548,8755589707850732707,331.11,129,1,71.01,493.3,4.0,155
278,140544,13200508905706887070,72.47,500,0,71.64,493.3,4.0,155
279,141612,4075634707342892760,10.88,500,0,72.03,493.3,4.0,155
280,142440,7677270297744983237,81.19,500,0,73.04,493.3,4.0,155
281,143376,3018790848639487593,13.35,500,0,72.94,493.3,4.0,156
282,144000,14667186405778776284,21.68,500,0,69.53,494.6,3.0,156
283,144000,11785449503610959281,135.83,500,0,70.73,494.6,3.0,156
284,144000,10554285898027426619,70.70,500,0,71.21,494.6,3.0,156
285,144000,703561689681588077,111.14,500,0,71.77,494.6,3.0,156
286,144000,4389264617890311094,69.68,500,0,71.63,494.6,3.0,156
287,144000,1817520515872623330,63.69,500,0,71.22,494.6,3.0,156
288,144000,8711977674202065377,72.09,500,0,71.93,494.6,3.0,156
289,144276,6485551435170465117,345.96,153,1,75.41,491.2,4.0,156
290,145548,5935988960942181436,70.31,500,0,76.05,491.2,4.0,156
291,146544,4722055102353018575,88.96,500,0,76.89,491.2,4.0,156
292,147612,13288998900360654768,100.97,500,0,77.69,491.2,4.0,156
293,149376,16188066230981480716,95.49,500,0,78.09,491.2,4.0,157
294,150000,7053828701869708631,166.26,500,0,79.42,491.2,4.0,157
295,150000,971695362467996196,134.31,500,0,79.87,491.2,4.0,157
296,150000,9416705256328773456,8.96,500,0,79.44,491.2,4.0,157
297,150000,18209816042987392921,128.96,500,0,80.72,491.2,4.0,157
298,150000,12249684362543296198,87.63,500,0,81.75,491.2,4.0,157
299,150000,18439256158492860165,80.25,500,0,81.98,491.2,4.0,157
300,150000,3434422392642176074,52.92,500,0,81.51,491.2,4.0,157
301,150276,13234536202907338590,162.60,500,0,82.31,491.2,4.0,157
302,151548,5422312673772011359,72.46,500,0,83.16,491.2,4.0,157
303,152544,16271330311358250483,173.05,500,0,84.56,491.2,4.0,157
304,153612,15003482508471731330,120.88,500,0,84.88,491.2,4.0,157
305,155376,14536681912956203809,84.49,500,0,85.28,491.2,4.0,158
306,155472,7530588993633936101,419.43,433,1,88.00,490.5,5.0,158
307,156000,4313685519905263040,191.05,500,0,90.10,490.5,5.0,158
308,156000,12791249090344812902,143.64,500,0,90.78,490.5,5.0,158
309,156000,16216597592657657882,159.17,500,0,92.43,490.5,5.0,158
310,156000,15166214502129994831,160.59,500,0,93.97,490.5,5.0,158
311,156000,3950739390256855190,157.12,500,0,95.14,490.5,5.0,158
312,156000,15572436679927626994,166.11,500,0,96.50,490.5,5.0,158
313,156000,12100722552882805080,69.34,500,0,96.71,490.5,5.0,158
314,157548,13148765069588439864,105.13,500,0,97.32,490.5,5.0,158
315,158544,16643051670238393758,152.39,500,0,98.47,490.5,5.0,158
316,159612,7831641672757584953,152.58,500,0,99.60,490.5,5.0,158
317,161376,12091196078552409793,167.31,500,0,101.24,490.5,5.0,159
318,161472,5088815643279426220,40.57,500,0,100.70,490.5,5.0,159
319,161928,5824028846621853768,420.96,494,1,104.48,490.4,6.0,159
320,162000,15876696128150197177,143.20,500,0,104.67,490.4,6.0,159
321,162000,13750942603707172542,166.15,500,0,105.07,490.4,6.0,159
322,162000,8323620824426157167,130.18,500,0,106.30,490.4,6.0,159
323,162000,12974784844508741856,167.74,500,0,106.98,490.4,6.0,159
324,162000,3946675017130034155,156.39,500,0,108.71,490.4,6.0,159
325,162000,10235953528359856589,152.63,500,0,109.74,490.4,6.0,159
326,163548,15569156720587463771,76.79,500,0,110.56,490.4,6.0,159
327,164544,7123441938980902944,164.77,500,0,110.96,490.4,6.0,159
328,165612,17029012220414423703,160.65,500,0,111.01,490.4,6.0,159
329,167376,9870234556104096524,15.28,500,0,108.04,490.6,5.0,160
330,167472,13831009015536520439,151.14,500,0,109.18,490.6,5.0,160
331,167928,18384100725568250946,153.23,500,0,110.61,490.6,5.0,160
332,168000,16758003372029569070,179.38,500,0,110.93,490.6,5.0,160
333,168000,1123201832056615056,148.40,500,0,111.20,490.6,5.0,160
334,168000,9827564118592775222,191.39,500,0,113.36,490.6,5.0,160
335,168000,4949356209468868854,109.82,500,0,112.97,490.6,5.0,160
336,168000,14563005126951685001,84.28,500,0,113.13,490.6,5.0,160
337,168000,16499621993911982051,74.66,500,0,112.77,490.6,5.0,160
338,169548,1792464209987715186,126.75,500,0,113.25,490.6,5.0,160
339,170544,13152133416350454799,95.04,500,0,113.50,490.6,5.0,160
340,171612,13280943330434515189,157.38,500,0,113.34,490.6,5.0,160
341,173376,18037033607291490345,196.63,500,0,115.01,490.6,5.0,161
342,173472,465757753863619753,158.41,500,0,116.73,490.6,5.0,161
343,173928,15746410200712008351,114.66,500,0,117.26,490.6,5.0,161
344,174000,5958682710742231644,98.07,500,0,117.07,490.6,5.0,161
345,174000,5956481133054387399,183.82,500,0,118.18,490.6,5.0,161
346,174000,5420683628343198450,83.55,500,0,118.36,490.6,5.0,161
347,174000,15922419184530991241,143.87,500,0,119.13,490.6,5.0,161
348,174000,18020233497698300673,177.36,500,0,120.04,490.6,5.0,161
349,174000,17338635869069036976,88.97,500,0,119.48,490.6,5.0,161
350,175548,14548106134457597795,107.89,500,0,120.12,490.6,5.0,161
351,176544,5779138346327290062,47.53,500,0,120.86,490.6,5.0,161
352,177612,2846928131416613503,84.25,500,0,121.62,490.6,5.0,161
353,179376,9039161896414073098,192.36,500,0,119.61,492.1,4.0,162
354,179472,8124476620977914609,98.47,500,0,119.93,492.1,4.0,162
355,179928,17591319569519647445,173.20,500,0,121.42,492.1,4.0,162
356,180000,10552593266273712147,91.11,500,0,121.44,492.1,4.0,162
357,180000,18414115309215937601,185.87,500,0,123.29,492.1,4.0,162
358,180000,11602112522636337744,139.20,500,0,123.44,492.1,4.0,162
359,180000,12339132143176000527,145.37,500,0,124.16,492.1,4.0,162
360,180000,213708382150317922,122.93,500,0,123.92,492.1,4.0,162
361,180000,14829927916230554584,133.88,500,0,125.27,492.1,4.0,162
362,181548,7965682761333498567,211.53,500,0,126.53,492.1,4.0,162
363,182544,12236126824530621385,88.91,500,0,126.71,492.1,4.0,162
364,183612,13630246432225533946,178.28,500,0,128.33,492.1,4.0,162
365,185376,12531945984039149582,93.87,500,0,127.64,492.1,4.0,163
366,185472,6513211260447073981,135.09,500,0,128.65,492.1,4.0,163
367,185928,5114576105952949804,171.10,500,0,129.98,492.1,4.0,163
368,186000,9484487052667551156,193.01,500,0,130.15,492.1,4.0,163
369,186000,855184622356068571,183.29,500,0,130.66,492.1,4.0,163
370,186000,15834972196773435646,188.86,500,0,131.52,492.1,4.0,163
371,186000,12408935994070282962,49.01,500,0,131.18,492.1,4.0,163
372,186000,11981284399029439191,129.55,500,0,130.82,492.1,4.0,163
373,186000,3207301218311601108,57.20,500,0,129.96,492.1,4.0,163
374,187548,13682009770390657341,157.14,500,0,130.51,492.1,4.0,163
375,188544,12864811954472004187,164.90,500,0,130.93,492.1,4.0,163
376,189612,15313979806885385665,203.11,500,0,133.11,492.1,4.0,163
377,191376,5617424986174499078,212.61,500,0,131.93,495.8,3.0,164
378,191472,16008602730533986715,151.04,500,0,132.71,495.8,3.0,164
379,191652,10027974101905967125,430.32,471,1,136.91,495.5,4.0,164
